Order_ID,Order_Date,Ship_Date,Category,Product,Region,City,Segment,Ship_Mode,Quantity,Sales,Discount,Profit
ORD09002,2024-11-27,2024-12-01,Books,Textbook,North,Lucknow,Consumer,First Class,2,3207.76,0.2,169.38
ORD09003,2024-07-23,2024-07-24,Electronics,Monitor,West,Pune,Consumer,Second Class,6,21346.5,0.3,1354.54
ORD09004,2024-04-12,2024-04-18,Books,Comics,East,Kolkata,Home Office,Standard,4,12800.02,0.15,296.22
ORD09005,2024-12-25,2024-12-26,Electronics,Monitor,South,Hyderabad,Consumer,Standard,4,8724.03,0.2,554.02
ORD09006,2024-05-18,2024-05-19,Books,Magazine,East,Patna,Home Office,Standard,8,2231.63,0.05,193.64
ORD09007,2024-05-25,2024-06-01,Sports,Yoga Mat,South,Hyderabad,Consumer,Second Class,8,28083.88,0.0,2773.86
ORD09008,2024-02-16,2024-02-23,Sports,Dumbbell,South,Hyderabad,Corporate,First Class,3,4147.96,0.05,779.18
ORD09009,2024-10-18,2024-10-20,Home,Chair,North,Delhi,Consumer,Same Day,8,6559.26,0.3,608.78
ORD09010,2024-11-03,2024-11-05,Fashion,Jacket,North,Chandigarh,Consumer,Same Day,7,20212.68,0.15,3037.7
ORD09011,2024-01-19,2024-01-20,Electronics,Headphones,South,Bengaluru,Corporate,Same Day,8,7464.85,0.3,-109.71
ORD09012,2024-04-09,2024-04-13,Electronics,Smartphone,West,Mumbai,Consumer,Same Day,4,14943.98,0.2,-223.74
ORD09013,2024-12-01,2024-12-06,Electronics,Monitor,West,Mumbai,Home Office,Standard,4,18862.0,0.05,4686.5
ORD09014,2024-03-18,2024-03-23,Sports,Dumbbell,East,Patna,Consumer,First Class,5,16454.09,0.15,2050.97
ORD09015,2024-06-30,2024-07-04,Electronics,Headphones,North,Lucknow,Consumer,Standard,8,10852.52,0.15,2046.23
ORD09016,2024-02-07,2024-02-14,Sports,Dumbbell,East,Kolkata,Consumer,First Class,8,28154.03,0.2,2741.71
ORD09017,2024-05-28,2024-05-30,Fashion,Jeans,North,Delhi,Corporate,Standard,6,17819.97,0.15,772.2
ORD09018,2024-11-23,2024-11-26,Books,Novel,North,Lucknow,Consumer,Same Day,3,11459.57,0.2,629.24
ORD09019,2024-05-25,2024-05-31,Books,Novel,North,Lucknow,Home Office,Second Class,2,7436.99,0.15,574.45
ORD09020,2024-09-25,2024-09-28,Sports,Tennis Racket,North,Chandigarh,Consumer,Second Class,1,1651.43,0.1,104.63
ORD09021,2024-06-19,2024-06-23,Electronics,Smartphone,West,Mumbai,Corporate,Second Class,7,34544.04,0.05,3328.22
ORD09022,2024-05-24,2024-05-26,Books,Magazine,East,Patna,Corporate,First Class,3,640.89,0.15,50.65
ORD09023,2024-05-23,2024-05-24,Home,Vacuum,East,Patna,Corporate,Same Day,4,14424.45,0.05,3037.97
ORD09024,2024-01-15,2024-01-19,Sports,Tennis Racket,North,Lucknow,Consumer,First Class,8,7114.7,0.1,829.98
ORD09025,2024-07-08,2024-07-09,Electronics,Laptop,North,Lucknow,Home Office,Standard,6,3481.29,0.0,806.7
ORD09026,2024-11-18,2024-11-21,Sports,Cricket Bat,North,Lucknow,Home Office,Second Class,5,8598.58,0.1,452.11
ORD09027,2024-03-26,2024-03-31,Home,Chair,South,Chennai,Home Office,Standard,6,14626.96,0.15,2541.13
ORD09028,2024-07-03,2024-07-09,Books,Novel,East,Bhubaneswar,Home Office,Same Day,1,1850.18,0.05,290.51
ORD09029,2024-07-13,2024-07-17,Home,Cookware,East,Patna,Consumer,Standard,2,7099.55,0.05,1450.17
ORD09030,2024-06-15,2024-06-17,Electronics,Keyboard,West,Mumbai,Consumer,Second Class,5,23091.02,0.2,1258.71
ORD09031,2024-12-03,2024-12-06,Home,Mixer,East,Bhubaneswar,Home Office,Standard,7,24312.01,0.0,5210.04
ORD09032,2024-08-21,2024-08-24,Fashion,Shoes,West,Ahmedabad,Corporate,Second Class,5,22801.86,0.15,4136.17
ORD09033,2024-03-15,2024-03-19,Books,Magazine,North,Chandigarh,Consumer,Standard,3,11033.73,0.3,1398.82
ORD09034,2024-05-06,2024-05-13,Books,Magazine,West,Pune,Consumer,Standard,8,13745.95,0.1,2136.59
ORD09035,2024-04-05,2024-04-07,Electronics,Keyboard,North,Delhi,Corporate,First Class,4,5944.16,0.2,597.02
ORD09036,2024-08-27,2024-09-02,Fashion,T-Shirt,North,Lucknow,Corporate,Standard,7,12337.99,0.2,1318.59
ORD09037,2024-12-30,2024-12-31,Sports,Football,West,Ahmedabad,Consumer,Standard,5,21050.7,0.15,1834.43
ORD09038,2024-04-07,2024-04-10,Home,Mixer,South,Chennai,Consumer,Same Day,7,6297.76,0.3,-218.35
ORD09039,2024-08-28,2024-09-01,Fashion,Jacket,South,Hyderabad,Consumer,Standard,1,3365.76,0.2,184.51
ORD09040,2024-02-14,2024-02-21,Home,Mixer,South,Hyderabad,Corporate,Standard,4,1763.47,0.1,217.64
ORD09041,2024-04-25,2024-04-30,Sports,Yoga Mat,South,Bengaluru,Corporate,Second Class,8,36030.34,0.1,1664.04
ORD09042,2024-09-16,2024-09-19,Sports,Tennis Racket,West,Pune,Corporate,Second Class,5,11421.31,0.05,2225.38
ORD09043,2024-06-09,2024-06-11,Electronics,Smartphone,East,Bhubaneswar,Consumer,Standard,4,5082.37,0.1,190.55
ORD09044,2024-10-16,2024-10-18,Home,Lamp,East,Patna,Corporate,Second Class,3,6861.42,0.15,489.74
ORD09045,2024-03-08,2024-03-14,Electronics,Laptop,North,Chandigarh,Consumer,Standard,4,11404.31,0.0,1994.25
ORD09046,2024-04-06,2024-04-11,Electronics,Laptop,South,Bengaluru,Corporate,First Class,4,2446.08,0.0,660.76
ORD09047,2024-11-21,2024-11-24,Books,Textbook,East,Bhubaneswar,Corporate,Standard,5,23424.27,0.3,1048.69
ORD09048,2024-05-03,2024-05-06,Home,Mixer,West,Mumbai,Home Office,Same Day,1,2220.45,0.0,258.16
ORD09049,2024-04-05,2024-04-07,Electronics,Monitor,North,Chandigarh,Consumer,Same Day,5,24229.13,0.2,550.22
ORD09050,2024-02-13,2024-02-19,Sports,Football,South,Chennai,Consumer,Second Class,8,21847.8,0.0,4561.14
ORD09051,2024-03-12,2024-03-16,Fashion,Jeans,West,Mumbai,Consumer,Same Day,7,29150.99,0.3,-1466.03
ORD09052,2024-06-21,2024-06-27,Electronics,Headphones,South,Chennai,Home Office,Second Class,6,17052.83,0.1,791.24
ORD09053,2024-04-11,2024-04-13,Home,Mixer,South,Hyderabad,Consumer,Standard,5,4958.86,0.15,845.18
ORD09054,2024-05-22,2024-05-29,Books,Comics,South,Chennai,Corporate,First Class,6,7338.68,0.15,435.06
ORD09055,2024-12-21,2024-12-22,Electronics,Smartphone,South,Bengaluru,Consumer,Standard,6,24985.96,0.1,3984.38
ORD09056,2024-05-10,2024-05-14,Home,Cookware,South,Hyderabad,Consumer,Standard,4,7196.43,0.3,355.65
ORD09057,2024-10-30,2024-11-05,Books,Novel,North,Chandigarh,Consumer,Second Class,1,1361.15,0.15,141.75
ORD09058,2024-04-10,2024-04-11,Home,Cookware,West,Ahmedabad,Corporate,Same Day,2,8102.03,0.0,1677.6
ORD09059,2024-09-25,2024-09-29,Fashion,Watch,North,Chandigarh,Corporate,First Class,3,1086.92,0.0,296.91
ORD09060,2024-07-03,2024-07-06,Electronics,Headphones,South,Hyderabad,Home Office,Same Day,2,4262.25,0.1,722.84
ORD09061,2024-01-22,2024-01-28,Books,Biography,East,Bhubaneswar,Corporate,Standard,2,9466.34,0.3,50.7
ORD09062,2024-04-01,2024-04-05,Books,Textbook,North,Chandigarh,Home Office,First Class,7,15140.42,0.2,2521.85
ORD09063,2024-05-26,2024-05-31,Fashion,Watch,South,Bengaluru,Corporate,Standard,5,2292.16,0.15,350.84
ORD09064,2024-10-19,2024-10-23,Electronics,Smartphone,West,Ahmedabad,Home Office,First Class,1,1491.58,0.05,280.66
ORD09065,2024-05-03,2024-05-07,Electronics,Laptop,West,Pune,Consumer,Same Day,5,7964.78,0.1,295.49
ORD09066,2024-12-26,2024-12-27,Electronics,Monitor,East,Patna,Consumer,Second Class,2,1361.83,0.0,333.28
ORD09067,2024-01-17,2024-01-19,Sports,Cricket Bat,West,Mumbai,Home Office,Second Class,3,5629.02,0.15,1100.62
ORD09068,2024-11-23,2024-11-26,Fashion,Jacket,South,Hyderabad,Consumer,Standard,1,1631.38,0.3,50.57
ORD09069,2024-08-25,2024-09-01,Fashion,Shoes,North,Delhi,Consumer,Second Class,2,4132.71,0.2,712.3
ORD09070,2024-09-04,2024-09-05,Electronics,Headphones,North,Delhi,Home Office,Second Class,3,2715.09,0.05,626.97
ORD09071,2024-07-24,2024-07-31,Home,Mixer,North,Chandigarh,Consumer,Standard,7,14341.09,0.0,1545.5
ORD09072,2024-12-22,2024-12-23,Electronics,Headphones,West,Ahmedabad,Corporate,Second Class,8,5478.54,0.3,632.48
ORD09073,2024-05-24,2024-05-30,Books,Comics,South,Bengaluru,Corporate,First Class,5,9508.67,0.15,934.71
ORD09074,2024-07-12,2024-07-13,Electronics,Smartphone,West,Mumbai,Home Office,Second Class,6,16208.21,0.0,3088.3
ORD09075,2024-08-19,2024-08-24,Fashion,Jacket,North,Chandigarh,Home Office,Same Day,7,22496.61,0.3,-697.93
ORD09076,2024-10-11,2024-10-15,Books,Biography,East,Patna,Home Office,Second Class,6,27684.05,0.15,1343.28
ORD09077,2024-02-12,2024-02-13,Books,Biography,North,Delhi,Corporate,Second Class,8,24809.66,0.15,1091.66
ORD09078,2024-09-15,2024-09-19,Home,Chair,South,Chennai,Consumer,Same Day,1,3418.08,0.3,188.92
ORD09079,2024-03-06,2024-03-07,Home,Chair,North,Lucknow,Consumer,Same Day,7,21857.35,0.15,1145.67
ORD09080,2024-05-05,2024-05-12,Home,Lamp,West,Pune,Corporate,Same Day,3,14854.46,0.1,1365.06
ORD09081,2024-04-22,2024-04-23,Fashion,Watch,North,Chandigarh,Corporate,Same Day,5,2362.64,0.05,336.82
ORD09082,2024-07-11,2024-07-13,Sports,Dumbbell,East,Kolkata,Consumer,First Class,8,31005.97,0.05,3471.68
ORD09083,2024-04-23,2024-04-24,Books,Biography,East,Kolkata,Home Office,Second Class,8,31114.16,0.05,2773.31
ORD09084,2024-05-12,2024-05-17,Electronics,Headphones,North,Delhi,Corporate,Second Class,6,28492.46,0.05,5756.67
ORD09085,2024-04-30,2024-05-07,Fashion,T-Shirt,East,Patna,Corporate,Second Class,6,6846.14,0.3,-88.06
ORD09086,2024-02-09,2024-02-11,Books,Novel,South,Hyderabad,Corporate,Second Class,3,686.16,0.15,139.54
ORD09087,2024-10-05,2024-10-06,Books,Textbook,South,Hyderabad,Consumer,Standard,5,23061.05,0.3,-756.17
ORD09088,2024-03-23,2024-03-28,Electronics,Keyboard,East,Bhubaneswar,Home Office,Standard,2,2554.06,0.05,351.58
ORD09089,2024-11-03,2024-11-07,Electronics,Keyboard,East,Kolkata,Corporate,First Class,1,352.95,0.2,-0.16
ORD09090,2024-10-27,2024-10-31,Books,Magazine,East,Kolkata,Home Office,Standard,1,3973.07,0.0,467.28
ORD09091,2024-03-13,2024-03-15,Electronics,Laptop,West,Ahmedabad,Consumer,First Class,1,2771.25,0.15,530.19
ORD09092,2024-01-17,2024-01-23,Fashion,Shoes,West,Pune,Home Office,Same Day,5,12137.81,0.15,1228.03
ORD09093,2024-09-10,2024-09-13,Home,Cookware,East,Bhubaneswar,Consumer,Same Day,1,3004.0,0.1,269.41
ORD09094,2024-03-26,2024-03-27,Books,Comics,East,Bhubaneswar,Home Office,First Class,5,3811.91,0.15,111.91
ORD09095,2024-09-09,2024-09-15,Electronics,Smartphone,South,Bengaluru,Corporate,Same Day,1,4454.0,0.05,897.91
ORD09096,2024-03-13,2024-03-15,Home,Chair,East,Kolkata,Consumer,Standard,2,5285.29,0.15,833.05
ORD09097,2024-05-26,2024-06-01,Sports,Cricket Bat,East,Patna,Consumer,Same Day,6,20512.18,0.0,4685.23
ORD09098,2024-07-16,2024-07-20,Fashion,Jeans,East,Kolkata,Home Office,Second Class,3,9518.53,0.05,1271.16
ORD09099,2024-05-15,2024-05-18,Electronics,Monitor,West,Ahmedabad,Consumer,Standard,6,2006.62,0.05,308.96
ORD09100,2024-09-19,2024-09-20,Sports,Dumbbell,East,Bhubaneswar,Consumer,Same Day,3,3829.42,0.15,720.06
ORD09101,2024-07-01,2024-07-08,Electronics,Headphones,South,Hyderabad,Home Office,Same Day,5,9490.19,0.3,-488.34
ORD09102,2024-04-06,2024-04-11,Electronics,Monitor,North,Lucknow,Home Office,Second Class,5,14251.7,0.0,3119.17
ORD09103,2024-06-04,2024-06-07,Sports,Tennis Racket,North,Lucknow,Home Office,Standard,1,3708.66,0.2,218.41
ORD09104,2024-09-24,2024-09-25,Fashion,Watch,South,Hyderabad,Corporate,Same Day,6,2730.94,0.2,239.05
ORD09105,2024-06-11,2024-06-16,Sports,Dumbbell,East,Patna,Corporate,First Class,6,7298.53,0.3,154.06
ORD09106,2024-11-16,2024-11-21,Home,Vacuum,South,Chennai,Consumer,First Class,4,16078.42,0.0,1685.63
ORD09107,2024-10-27,2024-10-30,Electronics,Headphones,West,Ahmedabad,Home Office,Second Class,5,1658.16,0.05,146.61
ORD09108,2024-06-06,2024-06-12,Electronics,Smartphone,South,Bengaluru,Consumer,First Class,5,13444.3,0.05,2154.31
ORD09109,2024-11-23,2024-11-26,Home,Cookware,West,Mumbai,Consumer,Standard,2,2690.94,0.0,705.34
ORD09110,2024-07-10,2024-07-15,Books,Novel,West,Ahmedabad,Home Office,First Class,1,2907.2,0.2,170.38
ORD09111,2024-06-19,2024-06-20,Fashion,T-Shirt,West,Mumbai,Consumer,Same Day,3,14648.18,0.1,2334.41
ORD09112,2024-11-26,2024-12-02,Electronics,Monitor,East,Patna,Home Office,First Class,6,13242.64,0.0,2278.84
ORD09113,2024-02-22,2024-02-27,Home,Lamp,South,Hyderabad,Corporate,Second Class,1,3295.35,0.3,48.03
ORD09114,2024-08-21,2024-08-27,Fashion,Watch,East,Kolkata,Home Office,Standard,1,3900.08,0.2,514.46
ORD09115,2024-05-19,2024-05-23,Sports,Yoga Mat,East,Patna,Home Office,First Class,2,6987.05,0.05,784.98
ORD09116,2024-04-08,2024-04-11,Home,Mixer,North,Lucknow,Consumer,First Class,6,21205.64,0.15,2819.83
ORD09117,2024-06-23,2024-06-29,Home,Vacuum,East,Bhubaneswar,Corporate,Same Day,5,15682.06,0.2,1819.75
ORD09118,2024-03-26,2024-04-02,Sports,Dumbbell,North,Delhi,Home Office,Second Class,7,1661.33,0.05,176.05
ORD09119,2024-02-09,2024-02-13,Fashion,Jacket,South,Chennai,Corporate,Same Day,7,25383.92,0.15,2533.44
ORD09120,2024-08-05,2024-08-07,Home,Mixer,South,Bengaluru,Home Office,First Class,8,26963.33,0.0,6562.11
ORD09121,2024-01-02,2024-01-03,Fashion,Jeans,North,Chandigarh,Home Office,First Class,7,3652.69,0.15,334.94
ORD09122,2024-07-16,2024-07-20,Electronics,Keyboard,South,Hyderabad,Consumer,Same Day,4,9114.61,0.15,1284.18
ORD09123,2024-04-11,2024-04-17,Electronics,Keyboard,East,Patna,Corporate,Standard,6,17022.11,0.2,2537.19
ORD09124,2024-09-12,2024-09-16,Electronics,Smartphone,East,Patna,Home Office,Same Day,6,17337.56,0.1,1242.52
ORD09125,2024-06-28,2024-07-03,Home,Cookware,North,Chandigarh,Consumer,Standard,5,1240.06,0.15,26.87
ORD09126,2024-09-09,2024-09-10,Home,Mixer,South,Hyderabad,Corporate,Second Class,6,24359.31,0.2,2119.06
ORD09127,2024-10-18,2024-10-23,Home,Mixer,North,Lucknow,Consumer,Standard,5,24324.58,0.15,2639.14
ORD09128,2024-05-18,2024-05-24,Sports,Tennis Racket,West,Pune,Corporate,First Class,7,17493.56,0.05,1648.57
ORD09129,2024-08-06,2024-08-11,Electronics,Monitor,North,Lucknow,Consumer,First Class,8,14190.51,0.05,1619.19
ORD09130,2024-05-21,2024-05-23,Electronics,Smartphone,North,Delhi,Corporate,Second Class,6,6528.33,0.1,715.56
ORD09131,2024-06-09,2024-06-12,Fashion,Shoes,West,Mumbai,Consumer,Standard,4,6151.97,0.15,122.42
ORD09132,2024-03-29,2024-04-01,Electronics,Smartphone,North,Delhi,Corporate,Second Class,5,6750.38,0.0,1261.66
ORD09133,2024-04-13,2024-04-15,Sports,Tennis Racket,North,Chandigarh,Home Office,Standard,8,33453.74,0.05,2897.14
ORD09134,2024-01-11,2024-01-18,Books,Magazine,East,Patna,Consumer,Second Class,5,16186.96,0.05,1616.23
ORD09135,2024-11-10,2024-11-17,Fashion,T-Shirt,South,Hyderabad,Consumer,Standard,4,5025.66,0.0,1109.27
ORD09136,2024-04-19,2024-04-20,Home,Mixer,South,Bengaluru,Corporate,Same Day,5,16144.21,0.15,1908.39
ORD09137,2024-05-20,2024-05-24,Home,Vacuum,East,Kolkata,Home Office,First Class,1,4729.07,0.0,1296.8
ORD09138,2024-01-03,2024-01-09,Electronics,Headphones,South,Bengaluru,Home Office,Second Class,6,15793.5,0.05,3157.85
ORD09139,2024-11-06,2024-11-08,Electronics,Smartphone,East,Kolkata,Consumer,First Class,8,31813.99,0.0,5383.47
ORD09140,2024-11-06,2024-11-08,Electronics,Smartphone,West,Ahmedabad,Home Office,Second Class,5,15616.67,0.3,1557.82
ORD09141,2024-06-27,2024-06-30,Home,Lamp,South,Hyderabad,Consumer,Same Day,8,13136.54,0.3,643.9
ORD09142,2024-04-29,2024-04-30,Home,Chair,East,Kolkata,Consumer,Standard,1,1484.06,0.15,129.72
ORD09143,2024-12-23,2024-12-28,Home,Mixer,East,Kolkata,Home Office,First Class,5,7357.37,0.3,472.49
ORD09144,2024-08-18,2024-08-25,Home,Lamp,West,Ahmedabad,Consumer,Same Day,6,13976.84,0.0,1447.17
ORD09145,2024-01-10,2024-01-13,Sports,Dumbbell,East,Bhubaneswar,Home Office,Standard,2,4241.02,0.2,357.26
ORD09146,2024-01-15,2024-01-21,Sports,Football,West,Mumbai,Home Office,Standard,2,2500.23,0.0,385.87
ORD09147,2024-12-22,2024-12-27,Books,Textbook,West,Mumbai,Consumer,Second Class,8,13137.12,0.05,1987.42
ORD09148,2024-10-26,2024-11-01,Home,Vacuum,East,Kolkata,Corporate,Standard,4,3986.61,0.3,-115.32
ORD09149,2024-03-06,2024-03-13,Electronics,Smartphone,West,Ahmedabad,Consumer,Same Day,3,11604.6,0.05,1104.17
ORD09150,2024-10-27,2024-11-01,Fashion,Jeans,West,Ahmedabad,Consumer,Same Day,3,12503.46,0.05,1177.37
ORD09151,2024-09-03,2024-09-09,Electronics,Laptop,West,Pune,Consumer,First Class,3,9453.15,0.05,1984.79
ORD09152,2024-12-03,2024-12-08,Home,Vacuum,West,Ahmedabad,Consumer,Same Day,4,18230.91,0.3,276.15
ORD09153,2024-09-28,2024-10-02,Fashion,Jeans,South,Chennai,Consumer,First Class,8,14740.95,0.2,1204.54
ORD09154,2024-04-12,2024-04-14,Home,Lamp,East,Kolkata,Home Office,First Class,4,5836.83,0.2,431.38
ORD09155,2024-10-04,2024-10-10,Electronics,Headphones,East,Bhubaneswar,Consumer,Same Day,6,13666.88,0.2,1638.96
ORD09156,2024-03-18,2024-03-24,Books,Magazine,South,Bengaluru,Consumer,Standard,5,24624.44,0.15,648.84
ORD09157,2024-08-06,2024-08-12,Books,Biography,West,Ahmedabad,Consumer,Same Day,2,6468.93,0.2,70.95
ORD09158,2024-05-12,2024-05-18,Electronics,Laptop,South,Chennai,Corporate,First Class,4,16373.24,0.05,998.93
ORD09159,2024-04-28,2024-05-01,Home,Vacuum,West,Ahmedabad,Home Office,First Class,3,8633.41,0.15,1692.84
ORD09160,2024-04-27,2024-05-02,Sports,Cricket Bat,West,Mumbai,Corporate,Standard,7,20041.41,0.05,1355.98
ORD09161,2024-04-09,2024-04-12,Books,Comics,South,Bengaluru,Corporate,Same Day,5,14873.18,0.05,1667.79
ORD09162,2024-04-17,2024-04-19,Electronics,Keyboard,North,Chandigarh,Corporate,First Class,8,13737.2,0.3,-362.46
ORD09163,2024-03-14,2024-03-20,Books,Magazine,East,Bhubaneswar,Corporate,Same Day,6,23495.1,0.0,4622.47
ORD09164,2024-12-19,2024-12-26,Electronics,Smartphone,North,Delhi,Home Office,Second Class,6,12975.05,0.1,1563.5
ORD09165,2024-06-26,2024-06-29,Sports,Cricket Bat,South,Chennai,Consumer,First Class,8,22294.66,0.1,2236.91
ORD09166,2024-07-13,2024-07-14,Electronics,Headphones,West,Ahmedabad,Corporate,Same Day,1,3960.91,0.2,558.6
ORD09167,2024-11-08,2024-11-10,Sports,Cricket Bat,East,Patna,Consumer,Standard,5,15505.02,0.3,-382.5
ORD09168,2024-05-31,2024-06-07,Sports,Cricket Bat,North,Chandigarh,Consumer,First Class,1,1638.67,0.15,186.87
ORD09169,2024-09-07,2024-09-12,Electronics,Keyboard,East,Kolkata,Home Office,Same Day,5,12858.22,0.1,2712.22
ORD09170,2024-09-22,2024-09-24,Sports,Dumbbell,South,Chennai,Consumer,First Class,7,6630.2,0.1,1419.19
ORD09171,2024-01-18,2024-01-20,Electronics,Keyboard,North,Lucknow,Home Office,Second Class,8,5830.03,0.15,233.02
ORD09172,2024-03-17,2024-03-22,Sports,Yoga Mat,East,Patna,Corporate,Same Day,4,6959.09,0.05,951.14
ORD09173,2024-11-08,2024-11-10,Books,Biography,North,Chandigarh,Consumer,First Class,4,14877.82,0.15,2024.36
ORD09174,2024-07-03,2024-07-08,Fashion,Shoes,North,Chandigarh,Home Office,Same Day,2,7270.55,0.3,282.88
ORD09175,2024-12-10,2024-12-17,Home,Vacuum,North,Delhi,Home Office,Standard,7,17985.54,0.1,1412.65
ORD09176,2024-06-01,2024-06-04,Fashion,Jacket,West,Mumbai,Consumer,Same Day,8,26762.47,0.0,7108.63
ORD09177,2024-04-26,2024-05-02,Home,Cookware,South,Hyderabad,Corporate,First Class,1,522.54,0.05,59.36
ORD09178,2024-01-16,2024-01-17,Books,Biography,East,Patna,Corporate,Same Day,5,7172.43,0.0,580.64
ORD09179,2024-05-15,2024-05-21,Books,Comics,East,Kolkata,Consumer,Standard,1,225.5,0.1,32.81
ORD09180,2024-02-18,2024-02-19,Fashion,Jeans,South,Chennai,Home Office,Same Day,5,8359.78,0.2,890.82
ORD09181,2024-05-09,2024-05-13,Books,Textbook,East,Kolkata,Corporate,Same Day,4,1138.9,0.3,70.84
ORD09182,2024-10-16,2024-10-18,Sports,Dumbbell,East,Patna,Home Office,Second Class,8,18180.46,0.1,3840.5
ORD09183,2024-11-16,2024-11-18,Sports,Tennis Racket,West,Mumbai,Home Office,Second Class,3,7201.2,0.0,1832.84
ORD09184,2024-11-05,2024-11-10,Sports,Tennis Racket,South,Hyderabad,Consumer,Same Day,1,3872.08,0.1,201.42
ORD09185,2024-09-11,2024-09-14,Books,Magazine,West,Mumbai,Home Office,First Class,7,9191.68,0.2,470.65
ORD09186,2024-09-12,2024-09-19,Sports,Cricket Bat,North,Lucknow,Consumer,First Class,8,28672.05,0.05,3776.45
ORD09187,2024-09-20,2024-09-24,Electronics,Monitor,South,Bengaluru,Corporate,Second Class,3,14854.19,0.05,874.96
ORD09188,2024-02-24,2024-03-02,Sports,Tennis Racket,East,Kolkata,Corporate,Same Day,8,25695.25,0.05,4130.09
ORD09189,2024-05-11,2024-05-17,Home,Vacuum,East,Patna,Corporate,Same Day,1,3341.57,0.05,234.26
ORD09190,2024-06-03,2024-06-08,Books,Novel,South,Chennai,Consumer,Second Class,3,9301.34,0.2,588.4
ORD09191,2024-02-09,2024-02-12,Home,Chair,East,Kolkata,Consumer,Second Class,3,2936.8,0.15,462.27
ORD09192,2024-01-19,2024-01-22,Fashion,Jacket,North,Chandigarh,Home Office,First Class,2,8540.84,0.0,990.28
ORD09193,2024-10-10,2024-10-16,Electronics,Headphones,South,Chennai,Corporate,Standard,2,3094.88,0.1,679.5
ORD09194,2024-07-05,2024-07-07,Fashion,Jacket,South,Hyderabad,Corporate,Second Class,1,1622.76,0.0,228.92
ORD09195,2024-09-14,2024-09-19,Books,Biography,East,Bhubaneswar,Home Office,Second Class,1,2136.25,0.2,33.47
ORD09196,2024-05-03,2024-05-04,Home,Cookware,East,Patna,Home Office,First Class,1,2950.09,0.3,157.26
ORD09197,2024-07-24,2024-07-30,Books,Comics,East,Bhubaneswar,Corporate,Same Day,1,3348.56,0.15,669.74
ORD09198,2024-08-10,2024-08-12,Sports,Tennis Racket,North,Delhi,Home Office,Same Day,4,12568.9,0.0,2209.65
ORD09199,2024-10-01,2024-10-03,Sports,Football,North,Delhi,Corporate,Same Day,6,26089.57,0.15,4989.28
ORD09200,2024-10-09,2024-10-15,Books,Comics,West,Mumbai,Corporate,First Class,2,8904.95,0.0,1882.51
ORD09201,2024-02-12,2024-02-15,Electronics,Headphones,South,Chennai,Consumer,Standard,7,16254.0,0.0,3550.37
ORD09202,2024-02-01,2024-02-04,Books,Novel,South,Hyderabad,Corporate,Second Class,6,5324.12,0.0,856.13
ORD09203,2024-02-14,2024-02-17,Fashion,T-Shirt,South,Bengaluru,Corporate,Same Day,5,13064.52,0.3,498.98
ORD09204,2024-08-26,2024-08-30,Sports,Yoga Mat,West,Mumbai,Consumer,Standard,6,13313.86,0.0,2342.02
ORD09205,2024-03-03,2024-03-05,Sports,Tennis Racket,South,Hyderabad,Corporate,Second Class,5,22066.85,0.0,5507.9
ORD09206,2024-02-24,2024-02-28,Home,Vacuum,North,Chandigarh,Consumer,Same Day,2,9085.95,0.1,1512.12
ORD09207,2024-03-21,2024-03-22,Electronics,Headphones,East,Patna,Home Office,Second Class,3,13216.97,0.1,2599.37
ORD09208,2024-12-17,2024-12-24,Electronics,Laptop,South,Hyderabad,Home Office,First Class,4,14516.18,0.2,930.86
ORD09209,2024-04-01,2024-04-06,Fashion,Jacket,West,Ahmedabad,Home Office,First Class,6,8686.39,0.3,180.08
ORD09210,2024-03-01,2024-03-08,Fashion,T-Shirt,South,Chennai,Home Office,Same Day,3,1998.89,0.0,541.07
ORD09211,2024-11-24,2024-11-29,Sports,Dumbbell,South,Chennai,Consumer,Standard,7,13842.61,0.0,3166.77
ORD09212,2024-10-09,2024-10-15,Fashion,Jeans,West,Pune,Home Office,Same Day,3,6466.77,0.2,240.44
ORD09213,2024-07-03,2024-07-08,Electronics,Headphones,South,Hyderabad,Corporate,Standard,1,4747.95,0.0,971.07
ORD09214,2024-07-21,2024-07-25,Home,Lamp,East,Bhubaneswar,Consumer,Second Class,6,27177.94,0.1,6046.67
ORD09215,2024-07-19,2024-07-23,Electronics,Keyboard,North,Delhi,Corporate,Same Day,6,8552.97,0.15,398.27
ORD09216,2024-07-21,2024-07-23,Fashion,T-Shirt,East,Patna,Corporate,Standard,7,10216.58,0.15,98.02
ORD09217,2024-06-27,2024-06-30,Electronics,Headphones,South,Hyderabad,Corporate,Same Day,1,556.0,0.15,85.98
ORD09218,2024-04-04,2024-04-06,Books,Textbook,West,Pune,Consumer,First Class,8,9261.16,0.3,-638.2
ORD09219,2024-07-18,2024-07-25,Books,Comics,South,Chennai,Consumer,Same Day,8,24443.85,0.1,1740.8
ORD09220,2024-06-27,2024-07-03,Fashion,Watch,West,Ahmedabad,Home Office,Same Day,3,13525.13,0.2,1035.34
ORD09221,2024-02-12,2024-02-14,Electronics,Keyboard,North,Lucknow,Consumer,Same Day,3,5659.91,0.0,1177.76
ORD09222,2024-07-22,2024-07-28,Books,Textbook,West,Mumbai,Consumer,First Class,5,2626.63,0.2,109.43
ORD09223,2024-01-22,2024-01-26,Books,Textbook,West,Mumbai,Consumer,Second Class,6,13091.68,0.2,1709.73
